#,Date-Time (PST/PDT),Ch: 1 - Differential Pressure   (psi),Ch: 2 - Absolute Pressure   (psi),Ch: 3 - Temperature   (°F ),Water Level   (ft),Barometric Pressure   (psi)
12033,09/14/2022 19:01:40,0.0740,11.6905,51.55,0.4772,11.6165
12034,09/14/2022 19:16:40,0.0707,11.6883,51.20,0.4696,11.6177
12035,09/14/2022 19:31:40,0.0645,11.6851,51.02,0.4554,11.6206
12036,09/14/2022 19:46:40,0.0675,11.6906,50.84,0.4622,11.6232
12037,09/14/2022 20:01:40,0.0707,11.6947,50.67,0.4696,11.6241
12038,09/14/2022 20:16:40,0.0693,11.6970,50.31,0.4666,11.6277
12039,09/14/2022 20:31:40,0.0667,11.6960,50.14,0.4604,11.6293
12040,09/14/2022 20:46:40,0.0693,11.7008,49.96,0.4665,11.6314
12041,09/14/2022 21:01:40,0.0699,11.7023,49.60,0.4678,11.6325
12042,09/14/2022 21:16:40,0.0686,11.7035,49.43,0.4647,11.6349
12043,09/14/2022 21:31:40,0.0713,11.7083,49.25,0.4712,11.6370
12044,09/14/2022 21:46:40,0.0707,11.7080,49.07,0.4698,11.6372
12045,09/14/2022 22:01:40,0.0730,11.7103,48.72,0.4750,11.6372
12046,09/14/2022 22:16:40,0.0729,11.7122,48.54,0.4747,11.6393
12047,09/14/2022 22:31:40,0.0708,11.7111,48.36,0.4699,11.6403
12048,09/14/2022 22:46:40,0.0746,11.7159,48.18,0.4787,11.6413
12049,09/14/2022 23:01:40,0.0772,11.7200,48.00,0.4848,11.6428
12050,09/14/2022 23:16:40,0.0741,11.7182,47.82,0.4776,11.6441
12051,09/14/2022 23:31:40,0.0738,11.7179,47.65,0.4768,11.6441
12052,09/14/2022 23:46:40,0.0741,11.7209,47.29,0.4774,11.6468
12053,09/15/2022 00:01:40,0.0742,11.7220,47.11,0.4777,11.6478
12054,09/15/2022 00:16:40,0.0727,11.7213,47.11,0.4744,11.6486
12055,09/15/2022 00:31:40,0.0755,11.7243,46.75,0.4807,11.6488
12056,09/15/2022 00:46:40,0.0753,11.7233,46.57,0.4802,11.6480
12057,09/15/2022 01:01:40,0.0776,11.7244,46.39,0.4855,11.6468
12058,09/15/2022 01:16:40,0.0792,11.7251,46.39,0.4892,11.6460
12059,09/15/2022 01:31:40,0.0793,11.7259,46.03,0.4894,11.6467
12060,09/15/2022 01:46:40,0.0760,11.7230,46.03,0.4820,11.6470
12061,09/15/2022 02:01:40,0.0728,11.7212,45.85,0.4745,11.6484
12062,09/15/2022 02:16:40,0.0783,11.7268,45.67,0.4873,11.6484
12063,09/15/2022 02:31:40,0.0751,11.7242,45.49,0.4798,11.6491
12064,09/15/2022 02:46:40,0.0765,11.7257,45.49,0.4831,11.6491
12065,09/15/2022 03:01:40,0.0786,11.7283,45.31,0.4878,11.6497
12066,09/15/2022 03:16:40,0.0775,11.7265,45.12,0.4853,11.6490
12067,09/15/2022 03:31:40,0.0772,11.7262,44.94,0.4846,11.6490
12068,09/15/2022 03:46:40,0.0788,11.7276,44.94,0.4883,11.6489
12069,09/15/2022 04:01:40,0.0780,11.7258,44.76,0.4865,11.6478
12070,09/15/2022 04:16:40,0.0793,11.7270,44.58,0.4895,11.6477
12071,09/15/2022 04:31:40,0.0795,11.7274,44.40,0.4900,11.6478
12072,09/15/2022 04:46:40,0.0772,11.7259,44.40,0.4847,11.6487
12073,09/15/2022 05:01:40,0.0789,11.7278,44.22,0.4886,11.6489
12074,09/15/2022 05:16:40,0.0796,11.7275,44.03,0.4902,11.6478
12075,09/15/2022 05:31:40,0.0795,11.7267,44.03,0.4899,11.6473
12076,09/15/2022 05:46:40,0.0809,11.7286,43.85,0.4932,11.6477
12077,09/15/2022 06:01:40,0.0843,11.7327,43.67,0.5009,11.6484
12078,09/15/2022 06:16:40,0.0808,11.7301,43.48,0.4930,11.6493
12079,09/15/2022 06:31:40,0.0826,11.7331,43.48,0.4971,11.6504
12080,09/15/2022 06:46:40,0.0827,11.7335,43.30,0.4974,11.6507
12081,09/15/2022 07:01:40,0.0816,11.7335,43.30,0.4947,11.6519
12082,09/15/2022 07:16:40,0.0843,11.7353,43.12,0.5011,11.6510
12083,09/15/2022 07:31:40,0.0820,11.7353,43.12,0.4957,11.6533
12084,09/15/2022 07:46:40,0.0821,11.7365,42.93,0.4960,11.6544
12085,09/15/2022 08:01:40,0.0817,11.7357,42.93,0.4950,11.6541
12086,09/15/2022 08:16:40,0.0800,11.7335,42.93,0.4912,11.6535
12087,09/15/2022 08:31:40,0.0801,11.7339,43.12,0.4913,11.6538
12088,09/15/2022 08:46:40,0.0795,11.7339,43.12,0.4900,11.6544
12089,09/15/2022 09:01:40,0.0827,11.7375,43.48,0.4973,11.6548
12090,09/15/2022 09:16:40,0.0788,11.7349,43.67,0.4883,11.6561
12091,09/15/2022 09:31:40,0.0747,11.7311,44.03,0.4789,11.6564
12092,09/15/2022 09:46:40,0.0749,11.7329,44.22,0.4794,11.6580
12093,09/15/2022 10:01:40,0.0814,11.7384,44.40,0.4944,11.6570
12094,09/15/2022 10:16:40,0.0806,11.7376,44.76,0.4925,11.6570
12095,09/15/2022 10:31:40,0.0775,11.7338,45.12,0.4852,11.6564
12096,09/15/2022 10:46:40,0.0840,11.7397,45.49,0.5003,11.6557
12097,09/15/2022 11:01:40,0.0804,11.7359,45.85,0.4920,11.6555
12098,09/15/2022 11:16:40,0.0816,11.7373,46.21,0.4949,11.6557
12099,09/15/2022 11:31:40,0.0858,11.7413,46.39,0.5045,11.6555
12100,09/15/2022 11:46:40,0.0856,11.7394,46.57,0.5041,11.6538
12101,09/15/2022 12:01:40,0.0813,11.7346,46.75,0.4940,11.6533
12102,09/15/2022 12:16:40,0.0860,11.7379,46.93,0.5049,11.6519
12103,09/15/2022 12:31:40,0.0870,11.7382,47.11,0.5074,11.6512
12104,09/15/2022 12:46:40,0.0835,11.7341,47.29,0.4993,11.6506
12105,09/15/2022 13:01:40,0.0815,11.7322,47.47,0.4946,11.6507
12106,09/15/2022 13:16:40,0.0880,11.7385,47.65,0.5096,11.6504
12107,09/15/2022 13:31:40,0.0768,11.7256,47.82,0.4838,11.6487
12108,09/15/2022 13:46:40,0.0755,11.7236,48.36,0.4807,11.6481
12109,09/15/2022 14:01:40,0.0806,11.7269,48.54,0.4926,11.6462
12110,09/15/2022 14:16:40,0.0918,11.7372,48.54,0.5183,11.6454
12111,09/15/2022 14:31:40,0.0793,11.7238,48.89,0.4896,11.6445
12112,09/15/2022 14:46:40,0.0900,11.7300,49.43,0.5141,11.6400
12113,09/15/2022 15:01:40,0.0799,11.7196,49.78,0.4908,11.6397
12114,09/15/2022 15:16:40,0.0797,11.7196,49.78,0.4905,11.6399
12115,09/15/2022 15:31:40,0.0803,11.7203,49.78,0.4919,11.6400
12116,09/15/2022 15:46:40,0.0894,11.7255,49.78,0.5128,11.6361
12117,09/15/2022 16:01:40,0.0793,11.7173,50.14,0.4896,11.6380
12118,09/15/2022 16:16:40,0.0787,11.7154,50.31,0.4882,11.6367
12119,09/15/2022 16:31:40,0.0810,11.7184,50.31,0.4934,11.6374
12120,09/15/2022 16:46:40,0.0785,11.7157,50.49,0.4877,11.6372
12121,09/15/2022 17:01:40,0.0808,11.7179,50.49,0.4931,11.6371
12122,09/15/2022 17:16:40,0.0810,11.7194,50.49,0.4935,11.6384
12123,09/15/2022 17:31:40,0.0785,11.7157,50.49,0.4877,11.6372
12124,09/15/2022 17:46:40,0.0775,11.7157,50.49,0.4853,11.6383
12125,09/15/2022 18:01:40,0.0788,11.7187,50.49,0.4884,11.6399
12126,09/15/2022 18:16:40,0.0773,11.7184,50.31,0.4850,11.6410
12127,09/15/2022 18:31:40,0.0777,11.7206,50.31,0.4857,11.6429
12128,09/15/2022 18:46:40,0.0747,11.7184,50.31,0.4790,11.6436
12129,09/15/2022 19:01:40,0.0778,11.7213,50.31,0.4861,11.6435
12130,09/15/2022 19:16:40,0.0749,11.7210,50.14,0.4793,11.6461
12131,09/15/2022 19:31:40,0.0764,11.7254,50.14,0.4828,11.6490
12132,09/15/2022 19:46:40,0.0761,11.7269,50.14,0.4822,11.6507
12133,09/15/2022 20:01:40,0.0727,11.7251,49.96,0.4744,11.6523
12134,09/15/2022 20:16:40,0.0775,11.7331,49.96,0.4853,11.6557
12135,09/15/2022 20:31:40,0.0773,11.7343,49.78,0.4850,11.6570
12136,09/15/2022 20:46:40,0.0750,11.7336,49.78,0.4796,11.6586
12137,09/15/2022 21:01:40,0.0767,11.7369,49.60,0.4836,11.6602
12138,09/15/2022 21:16:40,0.0767,11.7366,49.43,0.4835,11.6599
12139,09/15/2022 21:31:40,0.0768,11.7370,49.25,0.4838,11.6602
12140,09/15/2022 21:46:40,0.0786,11.7381,49.07,0.4878,11.6596
12141,09/15/2022 22:01:40,0.0800,11.7400,48.89,0.4911,11.6600
12142,09/15/2022 22:16:40,0.0788,11.7397,48.72,0.4884,11.6609
12143,09/15/2022 22:31:40,0.0789,11.7423,48.54,0.4887,11.6634
12144,09/15/2022 22:46:40,0.0780,11.7412,48.36,0.4866,11.6632
12145,09/15/2022 23:01:40,0.0807,11.7446,48.18,0.4926,11.6639
12146,09/15/2022 23:16:40,0.0811,11.7443,48.00,0.4936,11.6632
12147,09/15/2022 23:31:40,0.0809,11.7439,47.82,0.4931,11.6631
12148,09/15/2022 23:46:40,0.0790,11.7418,47.47,0.4889,11.6628
12149,09/16/2022 00:01:40,0.0795,11.7437,47.29,0.4899,11.6642
12150,09/16/2022 00:16:40,0.0813,11.7448,47.11,0.4942,11.6635
12151,09/16/2022 00:31:40,0.0822,11.7452,46.93,0.4961,11.6631
12152,09/16/2022 00:46:40,0.0789,11.7427,46.75,0.4886,11.6638
12153,09/16/2022 01:01:40,0.0820,11.7468,46.57,0.4957,11.6648
12154,09/16/2022 01:16:40,0.0852,11.7509,46.39,0.5031,11.6657
12155,09/16/2022 01:31:40,0.0812,11.7476,46.21,0.4939,11.6664
12156,09/16/2022 01:46:40,0.0797,11.7465,46.03,0.4904,11.6668
12157,09/16/2022 02:01:40,0.0809,11.7487,46.03,0.4932,11.6678
12158,09/16/2022 02:16:40,0.0821,11.7495,45.67,0.4960,11.6674
12159,09/16/2022 02:31:40,0.0802,11.7477,45.49,0.4915,11.6676
12160,09/16/2022 02:46:40,0.0815,11.7496,45.31,0.4945,11.6681
12161,09/16/2022 03:01:40,0.0838,11.7500,45.12,0.4998,11.6663
12162,09/16/2022 03:16:40,0.0833,11.7482,44.94,0.4987,11.6650
12163,09/16/2022 03:31:40,0.0823,11.7482,44.94,0.4963,11.6660
12164,09/16/2022 03:46:40,0.0828,11.7479,44.76,0.4975,11.6651
12165,09/16/2022 04:01:40,0.0852,11.7498,44.58,0.5032,11.6645
12166,09/16/2022 04:16:40,0.0849,11.7494,44.40,0.5024,11.6645
12167,09/16/2022 04:31:40,0.0868,11.7491,44.22,0.5067,11.6623
12168,09/16/2022 04:46:40,0.0867,11.7488,44.03,0.5066,11.6621
12169,09/16/2022 05:01:40,0.0851,11.7466,44.03,0.5028,11.6615
12170,09/16/2022 05:16:40,0.0840,11.7448,43.85,0.5004,11.6607
12171,09/16/2022 05:31:40,0.0837,11.7452,43.67,0.4996,11.6615
12172,09/16/2022 05:46:40,0.0840,11.7452,43.67,0.5003,11.6612
12173,09/16/2022 06:01:40,0.0847,11.7463,43.48,0.5019,11.6616
12174,09/16/2022 06:16:40,0.0838,11.7448,43.48,0.4998,11.6610
12175,09/16/2022 06:31:40,0.0841,11.7460,43.30,0.5005,11.6619
12176,09/16/2022 06:46:40,0.0848,11.7500,43.12,0.5022,11.6652
12177,09/16/2022 07:01:40,0.0830,11.7493,43.12,0.4981,11.6663
12178,09/16/2022 07:16:40,0.0832,11.7512,42.93,0.4984,11.6680
12179,09/16/2022 07:31:40,0.0851,11.7534,42.93,0.5029,11.6683
12180,09/16/2022 07:46:40,0.0846,11.7530,42.75,0.5017,11.6684
12181,09/16/2022 08:01:40,0.0839,11.7530,42.75,0.5001,11.6692
12182,09/16/2022 08:16:40,0.0818,11.7494,42.75,0.4953,11.6676
12183,09/16/2022 08:31:40,0.0815,11.7490,42.57,0.4945,11.6676
12184,09/16/2022 08:46:40,0.0815,11.7505,42.57,0.4945,11.6690
12185,09/16/2022 09:01:40,0.0858,11.7549,42.57,0.5044,11.6692
12186,09/16/2022 09:16:40,0.0862,11.7553,42.75,0.5055,11.6690
12187,09/16/2022 09:31:40,0.0855,11.7549,42.93,0.5039,11.6693
12188,09/16/2022 09:46:40,0.0837,11.7533,43.30,0.4997,11.6696
12189,09/16/2022 10:01:40,0.0812,11.7510,43.67,0.4938,11.6699
12190,09/16/2022 10:16:40,0.0808,11.7502,44.03,0.4929,11.6694
12191,09/16/2022 10:31:40,0.0801,11.7494,44.40,0.4914,11.6693
12192,09/16/2022 10:46:40,0.0827,11.7501,44.76,0.4973,11.6674
12193,09/16/2022 11:01:40,0.0801,11.7463,45.12,0.4913,11.6663
12194,09/16/2022 11:16:40,0.0844,11.7492,45.49,0.5013,11.6648
12195,09/16/2022 11:31:40,0.0828,11.7462,45.85,0.4977,11.6634
12196,09/16/2022 11:46:40,0.0813,11.7447,46.21,0.4941,11.6634
12197,09/16/2022 12:01:40,0.0818,11.7420,46.75,0.4953,11.6602
12198,09/16/2022 12:16:40,0.0803,11.7385,47.29,0.4917,11.6583
12199,09/16/2022 12:31:40,0.0912,11.7499,47.47,0.5169,11.6587
12200,09/16/2022 12:46:40,0.0852,11.7413,48.00,0.5032,11.6561
12201,09/16/2022 13:01:40,0.0743,11.7302,48.36,0.4779,11.6560
12202,09/16/2022 13:16:40,0.0888,11.7430,48.54,0.5115,11.6542
12203,09/16/2022 13:31:40,0.0940,11.7448,49.07,0.5235,11.6507
12204,09/16/2022 13:46:40,0.0661,11.7141,49.60,0.4591,11.6480
12205,09/16/2022 14:01:40,0.0779,11.7237,49.60,0.4862,11.6458
12206,09/16/2022 14:16:40,0.0823,11.7269,49.78,0.4964,11.6446
12207,09/16/2022 14:31:40,0.0827,11.7251,49.96,0.4975,11.6423
12208,09/16/2022 14:46:40,0.0941,11.7367,50.31,0.5238,11.6426
12209,09/16/2022 15:01:40,0.0840,11.7238,50.49,0.5003,11.6399
12210,09/16/2022 15:16:40,0.0720,11.7094,50.67,0.4728,11.6374
12211,09/16/2022 15:31:40,0.0819,11.7183,50.67,0.4955,11.6364
12212,09/16/2022 15:46:40,0.0776,11.7112,50.84,0.4857,11.6336
12213,09/16/2022 16:01:40,0.0757,11.7098,50.84,0.4812,11.6341
12214,09/16/2022 16:16:40,0.0795,11.7123,51.02,0.4901,11.6328
12215,09/16/2022 16:31:40,0.0719,11.7035,51.02,0.4724,11.6316
12216,09/16/2022 16:46:40,0.0788,11.7094,51.02,0.4883,11.6306
12217,09/16/2022 17:01:40,0.0702,11.7013,51.02,0.4687,11.6310
12218,09/16/2022 17:16:40,0.0727,11.7027,51.02,0.4744,11.6300
12219,09/16/2022 17:31:40,0.0736,11.7049,51.02,0.4765,11.6313
12220,09/16/2022 17:46:40,0.0780,11.7094,51.02,0.4867,11.6313
12221,09/16/2022 18:01:40,0.0705,11.7024,50.84,0.4693,11.6319
12222,09/16/2022 18:16:40,0.0727,11.7046,50.84,0.4744,11.6319
12223,09/16/2022 18:31:40,0.0688,11.7002,50.84,0.4652,11.6314
12224,09/16/2022 18:46:40,0.0694,11.7024,50.84,0.4666,11.6330
12225,09/16/2022 19:01:40,0.0711,11.7013,50.67,0.4705,11.6303
12226,09/16/2022 19:16:40,0.0685,11.6996,50.49,0.4647,11.6310
12227,09/16/2022 19:31:40,0.0732,11.7014,50.31,0.4754,11.6283
12228,09/16/2022 19:46:40,0.0721,11.6992,50.31,0.4730,11.6271
12229,09/16/2022 20:01:40,0.0721,11.7004,50.14,0.4730,11.6283
12230,09/16/2022 20:16:40,0.0690,11.6986,49.96,0.4658,11.6296
12231,09/16/2022 20:31:40,0.0685,11.6983,49.78,0.4647,11.6297
12232,09/16/2022 20:46:40,0.0729,11.7038,49.60,0.4749,11.6309
12233,09/16/2022 21:01:40,0.0720,11.7035,49.43,0.4728,11.6314
12234,09/16/2022 21:16:40,0.0713,11.7032,49.25,0.4710,11.6319
12235,09/16/2022 21:31:40,0.0696,11.7021,49.07,0.4672,11.6325
12236,09/16/2022 21:46:40,0.0688,11.7014,48.72,0.4654,11.6326
12237,09/16/2022 22:01:40,0.0710,11.7019,48.54,0.4703,11.6309
12238,09/16/2022 22:16:40,0.0701,11.6993,48.36,0.4682,11.6293
12239,09/16/2022 22:31:40,0.0739,11.6997,48.18,0.4771,11.6258
12240,09/16/2022 22:46:40,0.0726,11.6972,48.00,0.4740,11.6246
12241,09/16/2022 23:01:40,0.0711,11.6947,47.82,0.4705,11.6236
12242,09/16/2022 23:16:40,0.0728,11.6947,47.82,0.4745,11.6219
12243,09/16/2022 23:31:40,0.0738,11.6951,47.65,0.4768,11.6213
12244,09/16/2022 23:46:40,0.0752,11.6955,47.47,0.4801,11.6203
12245,09/17/2022 00:01:40,0.0766,11.6944,47.29,0.4833,11.6178
12246,09/17/2022 00:16:40,0.0754,11.6915,47.29,0.4805,11.6161
12247,09/17/2022 00:31:40,0.0794,11.6926,47.11,0.4899,11.6132
12248,09/17/2022 00:46:40,0.0768,11.6886,46.93,0.4836,11.6119
12249,09/17/2022 01:01:40,0.0755,11.6853,46.75,0.4808,11.6098
12250,09/17/2022 01:16:40,0.0792,11.6876,46.75,0.4892,11.6084
12251,09/17/2022 01:31:40,0.0776,11.6843,46.57,0.4857,11.6066
12252,09/17/2022 01:46:40,0.0791,11.6840,46.39,0.4889,11.6049
12253,09/17/2022 02:01:40,0.0789,11.6825,46.39,0.4886,11.6036
12254,09/17/2022 02:16:40,0.0759,11.6777,46.21,0.4816,11.6019
12255,09/17/2022 02:31:40,0.0772,11.6774,46.03,0.4846,11.6003
12256,09/17/2022 02:46:40,0.0784,11.6771,45.85,0.4875,11.5987
12257,09/17/2022 03:01:40,0.0797,11.6778,45.85,0.4905,11.5981
12258,09/17/2022 03:16:40,0.0756,11.6724,45.67,0.4809,11.5968
12259,09/17/2022 03:31:40,0.0798,11.6750,45.49,0.4906,11.5952
12260,09/17/2022 03:46:40,0.0788,11.6717,45.31,0.4884,11.5929
12261,09/17/2022 04:01:40,0.0793,11.6710,45.31,0.4894,11.5917
12262,09/17/2022 04:16:40,0.0821,11.6714,45.12,0.4960,11.5892
12263,09/17/2022 04:31:40,0.0788,11.6652,44.94,0.4884,11.5863
12264,09/17/2022 04:46:40,0.0814,11.6670,44.76,0.4944,11.5856
12265,09/17/2022 05:01:40,0.0819,11.6652,44.58,0.4956,11.5833
12266,09/17/2022 05:16:40,0.0816,11.6645,44.58,0.4949,11.5829
12267,09/17/2022 05:31:40,0.0829,11.6634,44.40,0.4978,11.5805
12268,09/17/2022 05:46:40,0.0848,11.6634,44.40,0.5021,11.5787
12269,09/17/2022 06:01:40,0.0784,11.6558,44.22,0.4874,11.5773
12270,09/17/2022 06:16:40,0.0797,11.6550,44.22,0.4904,11.5753
12271,09/17/2022 06:31:40,0.0802,11.6547,44.03,0.4917,11.5744
12272,09/17/2022 06:46:40,0.0789,11.6540,44.03,0.4886,11.5750
12273,09/17/2022 07:01:40,0.0798,11.6551,43.85,0.4906,11.5753
12274,09/17/2022 07:16:40,0.0833,11.6584,43.67,0.4986,11.5752
12275,09/17/2022 07:31:40,0.0819,11.6570,43.67,0.4956,11.5750
12276,09/17/2022 07:46:40,0.0809,11.6552,43.48,0.4931,11.5743
12277,09/17/2022 08:01:40,0.0813,11.6544,43.48,0.4941,11.5731
12278,09/17/2022 08:16:40,0.0796,11.6526,43.30,0.4903,11.5730
12279,09/17/2022 08:31:40,0.0808,11.6519,43.30,0.4929,11.5711
12280,09/17/2022 08:46:40,0.0821,11.6516,43.12,0.4958,11.5695
12281,09/17/2022 09:01:40,0.0819,11.6501,43.12,0.4954,11.5682
12282,09/17/2022 09:16:40,0.0828,11.6516,43.12,0.4975,11.5688
12283,09/17/2022 09:31:40,0.0824,11.6515,43.48,0.4967,11.5691
12284,09/17/2022 09:46:40,0.0808,11.6481,43.67,0.4930,11.5673
12285,09/17/2022 10:01:40,0.0773,11.6437,44.03,0.4850,11.5663
12286,09/17/2022 10:16:40,0.0815,11.6451,44.40,0.4945,11.5636
12287,09/17/2022 10:31:40,0.0794,11.6402,44.94,0.4896,11.5608
12288,09/17/2022 10:46:40,0.0814,11.6420,45.12,0.4944,11.5605
12289,09/17/2022 11:01:40,0.0793,11.6363,45.67,0.4895,11.5570
12290,09/17/2022 11:16:40,0.0786,11.6352,45.85,0.4878,11.5566
12291,09/17/2022 11:31:40,0.0836,11.6395,46.21,0.4995,11.5559
12292,09/17/2022 11:46:40,0.0824,11.6365,46.57,0.4966,11.5541
12293,09/17/2022 12:01:40,0.0771,11.6301,47.11,0.4845,11.5530
12294,09/17/2022 12:16:40,0.0829,11.6345,47.47,0.4979,11.5515
12295,09/17/2022 12:31:40,0.0881,11.6388,47.82,0.5099,11.5507
12296,09/17/2022 12:46:40,0.0825,11.6299,48.18,0.4970,11.5473
12297,09/17/2022 13:01:40,0.0767,11.6239,48.54,0.4836,11.5472
12298,09/17/2022 13:16:40,0.0870,11.6308,48.72,0.5073,11.5438
12299,09/17/2022 13:31:40,0.0981,11.6403,49.07,0.5328,11.5422
12300,09/17/2022 13:46:40,0.0746,11.6164,49.25,0.4786,11.5418
12301,09/17/2022 14:01:40,0.0797,11.6182,49.43,0.4904,11.5385
12302,09/17/2022 14:16:40,0.0784,11.6155,49.60,0.4874,11.5372
12303,09/17/2022 14:31:40,0.0742,11.6085,49.78,0.4779,11.5343
12304,09/17/2022 14:46:40,0.0854,11.6203,49.78,0.5037,11.5349
12305,09/17/2022 15:01:40,0.0773,11.6096,49.96,0.4850,11.5322
12306,09/17/2022 15:16:40,0.0766,11.6081,49.96,0.4833,11.5315
12307,09/17/2022 15:31:40,0.0727,11.6008,49.96,0.4743,11.5280
12308,09/17/2022 15:46:40,0.0773,11.6044,49.96,0.4848,11.5272
12309,09/17/2022 16:01:40,0.0767,11.6011,50.14,0.4835,11.5244
12310,09/17/2022 16:16:40,0.0741,11.5974,50.14,0.4776,11.5232
12311,09/17/2022 16:31:40,0.0753,11.5989,50.14,0.4804,11.5235
12312,09/17/2022 16:46:40,0.0715,11.5937,50.14,0.4715,11.5222
12313,09/17/2022 17:01:40,0.0747,11.5967,50.14,0.4790,11.5219
12314,09/17/2022 17:16:40,0.0707,11.5922,50.14,0.4698,11.5215
12315,09/17/2022 17:31:40,0.0735,11.5941,49.96,0.4761,11.5206
12316,09/17/2022 17:46:40,0.0708,11.5912,49.96,0.4700,11.5203
12317,09/17/2022 18:01:40,0.0724,11.5931,49.78,0.4737,11.5206
12318,09/17/2022 18:16:40,0.0729,11.5938,49.78,0.4747,11.5209
12319,09/17/2022 18:31:40,0.0708,11.5927,49.60,0.4699,11.5219
12320,09/17/2022 18:46:40,0.0718,11.5935,49.60,0.4723,11.5217
12321,09/17/2022 19:01:40,0.0714,11.5932,49.43,0.4712,11.5218
12322,09/17/2022 19:16:40,0.0715,11.5943,49.25,0.4715,11.5228
12323,09/17/2022 19:31:40,0.0715,11.5955,49.07,0.4715,11.5240
12324,09/17/2022 19:46:40,0.0721,11.5955,49.07,0.4728,11.5234
12325,09/17/2022 20:01:40,0.0749,11.6010,48.89,0.4793,11.5262
12326,09/17/2022 20:16:40,0.0752,11.6044,48.72,0.4800,11.5292
12327,09/17/2022 20:31:40,0.0717,11.6029,48.72,0.4719,11.5312
12328,09/17/2022 20:46:40,0.0736,11.6048,48.54,0.4763,11.5312
12329,09/17/2022 21:01:40,0.0737,11.6048,48.54,0.4766,11.5311
12330,09/17/2022 21:16:40,0.0753,11.6070,48.54,0.4804,11.5317
12331,09/17/2022 21:31:40,0.0759,11.6081,48.36,0.4817,11.5322
12332,09/17/2022 21:46:40,0.0743,11.6059,48.36,0.4779,11.5317
12333,09/17/2022 22:01:40,0.0734,11.6045,48.36,0.4759,11.5311
12334,09/17/2022 22:16:40,0.0755,11.6049,48.18,0.4808,11.5293
12335,09/17/2022 22:31:40,0.0742,11.6041,48.18,0.4778,11.5299
12336,09/17/2022 22:46:40,0.0761,11.6041,48.18,0.4821,11.5280
12337,09/17/2022 23:01:40,0.0792,11.6063,48.18,0.4892,11.5272
12338,09/17/2022 23:16:40,0.0773,11.6049,48.18,0.4848,11.5276
12339,09/17/2022 23:31:40,0.0769,11.6045,48.00,0.4841,11.5276
12340,09/17/2022 23:46:40,0.0796,11.6068,48.00,0.4902,11.5272
12341,09/18/2022 00:01:40,0.0789,11.6060,48.00,0.4885,11.5272
12342,09/18/2022 00:16:40,0.0809,11.6116,47.82,0.4933,11.5306
12343,09/18/2022 00:31:40,0.0791,11.6079,47.82,0.4891,11.5288
12344,09/18/2022 00:46:40,0.0797,11.6068,47.65,0.4904,11.5272
12345,09/18/2022 01:01:40,0.0803,11.6083,47.65,0.4918,11.5280
12346,09/18/2022 01:16:40,0.0801,11.6058,47.47,0.4913,11.5257
12347,09/18/2022 01:31:40,0.0787,11.6047,47.29,0.4882,11.5260
12348,09/18/2022 01:46:40,0.0810,11.6029,47.11,0.4934,11.5219
12349,09/18/2022 02:01:40,0.0802,11.6022,47.11,0.4917,11.5219
12350,09/18/2022 02:16:40,0.0801,11.6011,46.93,0.4912,11.5211
12351,09/18/2022 02:31:40,0.0818,11.6045,46.75,0.4953,11.5227
12352,09/18/2022 02:46:40,0.0818,11.6037,46.75,0.4953,11.5219
12353,09/18/2022 03:01:40,0.0834,11.6049,46.57,0.4989,11.5215
12354,09/18/2022 03:16:40,0.0794,11.6012,46.57,0.4898,11.5218
12355,09/18/2022 03:31:40,0.0782,11.5975,46.57,0.4870,11.5193
12356,09/18/2022 03:46:40,0.0791,11.6001,46.39,0.4890,11.5211
12357,09/18/2022 04:01:40,0.0786,11.5972,46.39,0.4879,11.5186
12358,09/18/2022 04:16:40,0.0786,11.5969,46.21,0.4878,11.5183
12359,09/18/2022 04:31:40,0.0800,11.5995,46.03,0.4912,11.5195
12360,09/18/2022 04:46:40,0.0772,11.5966,46.03,0.4847,11.5193
12361,09/18/2022 05:01:40,0.0787,11.5999,45.85,0.4881,11.5212
12362,09/18/2022 05:16:40,0.0806,11.6014,45.85,0.4925,11.5208
12363,09/18/2022 05:31:40,0.0782,11.6003,45.67,0.4870,11.5221
12364,09/18/2022 05:46:40,0.0789,11.6015,45.49,0.4886,11.5225
12365,09/18/2022 06:01:40,0.0767,11.5982,45.31,0.4835,11.5215
12366,09/18/2022 06:16:40,0.0779,11.6015,45.12,0.4862,11.5237
12367,09/18/2022 06:31:40,0.0792,11.6034,44.94,0.4891,11.5243
12368,09/18/2022 06:46:40,0.0805,11.6082,44.76,0.4922,11.5277
12369,09/18/2022 07:01:40,0.0792,11.6094,44.58,0.4892,11.5302
12370,09/18/2022 07:16:40,0.0787,11.6102,44.22,0.4880,11.5315
12371,09/18/2022 07:31:40,0.0795,11.6106,44.03,0.4900,11.5311
12372,09/18/2022 07:46:40,0.0794,11.6113,44.03,0.4897,11.5320
12373,09/18/2022 08:01:40,0.0773,11.6113,44.03,0.4850,11.5340
12374,09/18/2022 08:16:40,0.0762,11.6128,44.03,0.4823,11.5366
12375,09/18/2022 08:31:40,0.0761,11.6194,44.03,0.4822,11.5433
12376,09/18/2022 08:46:40,0.0762,11.6234,44.22,0.4824,11.5472
12377,09/18/2022 09:01:40,0.0781,11.6242,44.22,0.4868,11.5460
12378,09/18/2022 09:16:40,0.0780,11.6237,44.40,0.4865,11.5457
12379,09/18/2022 09:31:40,0.0763,11.6226,44.58,0.4826,11.5463
