"";"X.";"Date.Time..PST.PDT.";"Ch..1...Differential.Pressure....psi.";"Ch..2...Absolute.Pressure....psi.";"Ch..3...Temperature.....F..";"Water.Level....ft.";"Barometric.Pressure....psi."
"9483";9483;"10/12/2022 07:23:29";"0.0836";"11.6321";"37.12";0,458;"11.5485"
"9484";9484;"10/12/2022 07:38:29";"0.0833";"11.6321";"37.12";0,4574;"11.5488"
"9485";9485;"10/12/2022 07:53:29";"0.0817";"11.6315";"37.12";0,4537;"11.5498"
"9486";9486;"10/12/2022 08:08:29";"0.0836";"11.6346";"37.12";0,4581;"11.5510"
"9487";9487;"10/12/2022 08:23:29";"0.0846";"11.6364";"37.12";0,4603;"11.5518"
"9488";9488;"10/12/2022 08:38:29";"0.0786";"11.6315";"37.12";0,4467;"11.5528"
"9489";9489;"10/12/2022 08:53:29";"0.0810";"11.6367";"37.32";0,452;"11.5557"
"9490";9490;"10/12/2022 09:08:29";"0.0784";"11.6355";"37.32";0,4462;"11.5570"
"9491";9491;"10/12/2022 09:23:29";"0.0818";"11.6413";"37.51";0,454;"11.5595"
"9492";9492;"10/12/2022 09:38:29";"0.0797";"11.6395";"37.89";0,449;"11.5598"
"9493";9493;"10/12/2022 09:53:29";"0.0775";"11.6385";"38.46";0,4442;"11.5610"
"9494";9494;"10/12/2022 10:08:29";"0.0755";"11.6372";"38.84";0,4396;"11.5617"
"9495";9495;"10/12/2022 10:23:29";"0.0761";"11.6393";"39.40";0,4408;"11.5633"
"9496";9496;"10/12/2022 10:38:29";"0.0753";"11.6402";"39.97";0,4392;"11.5649"
"9497";9497;"10/12/2022 10:53:29";"0.0754";"11.6402";"40.71";0,4394;"11.5647"
"9498";9498;"10/12/2022 11:08:29";"0.0774";"11.6429";"41.27";0,444;"11.5655"
"9499";9499;"10/12/2022 11:23:29";"0.0758";"11.6413";"41.83";0,4403;"11.5655"
"9500";9500;"10/12/2022 11:38:29";"0.0791";"11.6437";"42.57";0,4478;"11.5646"
"9501";9501;"10/12/2022 11:53:29";"0.0781";"11.6421";"43.48";0,4454;"11.5640"
"9502";9502;"10/12/2022 12:08:29";"0.0781";"11.6414";"44.22";0,4455;"11.5633"
"9503";9503;"10/12/2022 12:23:29";"0.0770";"11.6388";"44.94";0,443;"11.5618"
"9504";9504;"10/12/2022 12:38:29";"0.0791";"11.6409";"45.49";0,4478;"11.5618"
"9505";9505;"10/12/2022 12:53:29";"0.0774";"11.6378";"46.21";0,4439;"11.5604"
"9506";9506;"10/12/2022 13:08:29";"0.0795";"11.6386";"47.11";0,4487;"11.5591"
"9507";9507;"10/12/2022 13:23:29";"0.0802";"11.6370";"47.65";0,4504;"11.5568"
"9508";9508;"10/12/2022 13:38:29";"0.0800";"11.6369";"48.00";0,4499;"11.5569"
"9509";9509;"10/12/2022 13:53:29";"0.0784";"11.6335";"48.18";0,4461;"11.5552"
"9510";9510;"10/12/2022 14:08:29";"0.0780";"11.6329";"48.54";0,4452;"11.5549"
"9511";9511;"10/12/2022 14:23:29";"0.0769";"11.6300";"48.72";0,4428;"11.5531"
"9512";9512;"10/12/2022 14:38:29";"0.0796";"11.6334";"48.89";0,4489;"11.5539"
"9513";9513;"10/12/2022 14:53:29";"0.0791";"11.6334";"48.89";0,4479;"11.5543"
"9514";9514;"10/12/2022 15:08:29";"0.0802";"11.6347";"48.89";0,4504;"11.5544"
"9515";9515;"10/12/2022 15:23:29";"0.0758";"11.6307";"48.72";0,4402;"11.5549"
"9516";9516;"10/12/2022 15:38:29";"0.0761";"11.6310";"48.54";0,441;"11.5549"
"9517";9517;"10/12/2022 15:53:29";"0.0805";"11.6360";"48.54";0,451;"11.5554"
"9518";9518;"10/12/2022 16:08:29";"0.0769";"11.6338";"48.36";0,4428;"11.5569"
"9519";9519;"10/12/2022 16:23:29";"0.0763";"11.6329";"48.18";0,4414;"11.5566"
"9520";9520;"10/12/2022 16:38:29";"0.0800";"11.6369";"48.00";0,4499;"11.5569"
"9521";9521;"10/12/2022 16:53:29";"0.0762";"11.6333";"47.65";0,4412;"11.5570"
"9522";9522;"10/12/2022 17:08:29";"0.0761";"11.6327";"47.29";0,4409;"11.5566"
"9523";9523;"10/12/2022 17:23:29";"0.0758";"11.6340";"46.93";0,4402;"11.5582"
"9524";9524;"10/12/2022 17:38:29";"0.0774";"11.6365";"46.57";0,4439;"11.5591"
"9525";9525;"10/12/2022 17:53:29";"0.0767";"11.6365";"46.21";0,4424;"11.5598"
"9526";9526;"10/12/2022 18:08:29";"0.0788";"11.6394";"45.67";0,4472;"11.5605"
"9527";9527;"10/12/2022 18:23:29";"0.0794";"11.6400";"45.31";0,4484;"11.5607"
"9528";9528;"10/12/2022 18:38:29";"0.0786";"11.6394";"44.94";0,4467;"11.5608"
"9529";9529;"10/12/2022 18:53:29";"0.0794";"11.6420";"44.58";0,4485;"11.5626"
"9530";9530;"10/12/2022 19:08:29";"0.0780";"11.6398";"44.03";0,4453;"11.5618"
"9531";9531;"10/12/2022 19:23:29";"0.0793";"11.6408";"43.85";0,4481;"11.5615"
"9532";9532;"10/12/2022 19:38:29";"0.0793";"11.6408";"43.48";0,4482;"11.5615"
"9533";9533;"10/12/2022 19:53:29";"0.0817";"11.6421";"43.12";0,4538;"11.5604"
"9534";9534;"10/12/2022 20:08:29";"0.0783";"11.6387";"42.93";0,446;"11.5604"
"9535";9535;"10/12/2022 20:23:29";"0.0798";"11.6403";"42.75";0,4493;"11.5605"
"9536";9536;"10/12/2022 20:38:29";"0.0780";"11.6375";"42.57";0,4453;"11.5595"
"9537";9537;"10/12/2022 20:53:29";"0.0790";"11.6391";"42.38";0,4475;"11.5601"
"9538";9538;"10/12/2022 21:08:29";"0.0804";"11.6400";"42.20";0,4507;"11.5597"
"9539";9539;"10/12/2022 21:23:29";"0.0808";"11.6404";"42.01";0,4518;"11.5595"
"9540";9540;"10/12/2022 21:38:29";"0.0789";"11.6388";"41.83";0,4473;"11.5599"
"9541";9541;"10/12/2022 21:53:29";"0.0796";"11.6391";"41.64";0,449;"11.5595"
"9542";9542;"10/12/2022 22:08:29";"0.0797";"11.6401";"41.46";0,4492;"11.5604"
"9543";9543;"10/12/2022 22:23:29";"0.0801";"11.6417";"41.27";0,4501;"11.5615"
"9544";9544;"10/12/2022 22:38:29";"0.0808";"11.6426";"41.09";0,4516;"11.5618"
"9545";9545;"10/12/2022 22:53:29";"0.0791";"11.6414";"41.09";0,4478;"11.5623"
"9546";9546;"10/12/2022 23:08:29";"0.0810";"11.6429";"40.90";0,452;"11.5620"
"9547";9547;"10/12/2022 23:23:29";"0.0806";"11.6414";"40.71";0,4512;"11.5608"
"9548";9548;"10/12/2022 23:38:29";"0.0803";"11.6417";"40.53";0,4506;"11.5614"
"9549";9549;"10/12/2022 23:53:29";"0.0829";"11.6433";"40.34";0,4565;"11.5604"
"9550";9550;"10/13/2022 00:08:29";"0.0838";"11.6442";"40.15";0,4586;"11.5604"
"9551";9551;"10/13/2022 00:23:29";"0.0833";"11.6424";"40.15";0,4574;"11.5591"
"9552";9552;"10/13/2022 00:38:29";"0.0822";"11.6408";"39.97";0,4549;"11.5586"
"9553";9553;"10/13/2022 00:53:29";"0.0818";"11.6405";"39.78";0,4539;"11.5588"
"9554";9554;"10/13/2022 01:08:29";"0.0813";"11.6399";"39.78";0,4528;"11.5586"
"9555";9555;"10/13/2022 01:23:29";"0.0830";"11.6409";"39.59";0,4566;"11.5579"
"9556";9556;"10/13/2022 01:38:29";"0.0802";"11.6378";"39.59";0,4502;"11.5576"
"9557";9557;"10/13/2022 01:53:29";"0.0826";"11.6400";"39.40";0,4558;"11.5573"
"9558";9558;"10/13/2022 02:08:29";"0.0832";"11.6403";"39.21";0,4572;"11.5570"
"9559";9559;"10/13/2022 02:23:29";"0.0829";"11.6378";"39.21";0,4565;"11.5549"
"9560";9560;"10/13/2022 02:38:29";"0.0829";"11.6369";"39.02";0,4565;"11.5540"
"9561";9561;"10/13/2022 02:53:29";"0.0822";"11.6350";"39.02";0,4549;"11.5528"
"9562";9562;"10/13/2022 03:08:29";"0.0840";"11.6360";"38.84";0,459;"11.5520"
"9563";9563;"10/13/2022 03:23:29";"0.0808";"11.6329";"38.84";0,4516;"11.5521"
"9564";9564;"10/13/2022 03:38:29";"0.0826";"11.6338";"38.65";0,4557;"11.5512"
"9565";9565;"10/13/2022 03:53:29";"0.0829";"11.6338";"38.65";0,4564;"11.5510"
"9566";9566;"10/13/2022 04:08:29";"0.0829";"11.6323";"38.46";0,4566;"11.5494"
"9567";9567;"10/13/2022 04:23:29";"0.0814";"11.6311";"38.46";0,4531;"11.5496"
"9568";9568;"10/13/2022 04:38:29";"0.0821";"11.6304";"38.46";0,4546;"11.5483"
"9569";9569;"10/13/2022 04:53:29";"0.0799";"11.6271";"38.27";0,4495;"11.5472"
"9570";9570;"10/13/2022 05:08:29";"0.0814";"11.6283";"38.27";0,453;"11.5469"
"9571";9571;"10/13/2022 05:23:29";"0.0799";"11.6268";"38.08";0,4495;"11.5469"
"9572";9572;"10/13/2022 05:38:29";"0.0819";"11.6299";"38.08";0,4543;"11.5479"
"9573";9573;"10/13/2022 05:53:29";"0.0807";"11.6286";"38.08";0,4515;"11.5479"
"9574";9574;"10/13/2022 06:08:29";"0.0804";"11.6277";"37.89";0,4507;"11.5473"
"9575";9575;"10/13/2022 06:23:29";"0.0814";"11.6296";"37.89";0,4529;"11.5482"
"9576";9576;"10/13/2022 06:38:29";"0.0825";"11.6308";"37.89";0,4554;"11.5483"
"9577";9577;"10/13/2022 06:53:29";"0.0826";"11.6299";"37.70";0,4557;"11.5473"
"9578";9578;"10/13/2022 07:08:29";"0.0834";"11.6311";"37.70";0,4575;"11.5478"
"9579";9579;"10/13/2022 07:23:29";"0.0810";"11.6286";"37.70";0,4522;"11.5476"
"9580";9580;"10/13/2022 07:38:29";"0.0841";"11.6314";"37.51";0,4592;"11.5473"
"9581";9581;"10/13/2022 07:53:29";"0.0809";"11.6290";"37.51";0,4519;"11.5481"
"9582";9582;"10/13/2022 08:08:29";"0.0816";"11.6308";"37.51";0,4535;"11.5492"
"9583";9583;"10/13/2022 08:23:29";"0.0847";"11.6345";"37.51";0,4607;"11.5498"
"9584";9584;"10/13/2022 08:38:29";"0.0819";"11.6327";"37.51";0,4541;"11.5508"
"9585";9585;"10/13/2022 08:53:29";"0.0837";"11.6342";"37.70";0,4583;"11.5505"
"9586";9586;"10/13/2022 09:08:29";"0.0836";"11.6354";"37.70";0,4581;"11.5518"
"9587";9587;"10/13/2022 09:23:29";"0.0836";"11.6357";"37.89";0,4581;"11.5521"
"9588";9588;"10/13/2022 09:38:29";"0.0802";"11.6339";"38.27";0,4502;"11.5537"
"9589";9589;"10/13/2022 09:53:29";"0.0766";"11.6307";"38.65";0,4421;"11.5541"
"9590";9590;"10/13/2022 10:08:29";"0.0767";"11.6304";"39.21";0,4422;"11.5537"
"9591";9591;"10/13/2022 10:23:29";"0.0791";"11.6328";"39.59";0,4478;"11.5537"
"9592";9592;"10/13/2022 10:38:29";"0.0778";"11.6312";"40.15";0,4449;"11.5534"
"9593";9593;"10/13/2022 10:53:29";"0.0773";"11.6303";"40.71";0,4436;"11.5530"
"9594";9594;"10/13/2022 11:08:29";"0.0783";"11.6314";"41.46";0,446;"11.5531"
"9595";9595;"10/13/2022 11:23:29";"0.0777";"11.6311";"42.01";0,4445;"11.5534"
"9596";9596;"10/13/2022 11:38:29";"0.0804";"11.6322";"42.75";0,4508;"11.5518"
"9597";9597;"10/13/2022 11:53:29";"0.0781";"11.6282";"43.30";0,4455;"11.5501"
"9598";9598;"10/13/2022 12:08:29";"0.0784";"11.6269";"44.03";0,4461;"11.5485"
"9599";9599;"10/13/2022 12:23:29";"0.0780";"11.6262";"44.76";0,4452;"11.5482"
"9600";9600;"10/13/2022 12:38:29";"0.0780";"11.6252";"45.31";0,4452;"11.5472"
"9601";9601;"10/13/2022 12:53:29";"0.0796";"11.6251";"46.03";0,449;"11.5454"
"9602";9602;"10/13/2022 13:08:29";"0.0808";"11.6259";"46.93";0,4516;"11.5451"
"9603";9603;"10/13/2022 13:23:29";"0.0813";"11.6237";"47.47";0,4528;"11.5424"
"9604";9604;"10/13/2022 13:38:29";"0.0788";"11.6190";"47.65";0,4471;"11.5402"
"9605";9605;"10/13/2022 13:53:29";"0.0827";"11.6215";"48.00";0,456;"11.5388"
"9606";9606;"10/13/2022 14:08:29";"0.0818";"11.6189";"48.36";0,4539;"11.5372"
"9607";9607;"10/13/2022 14:23:29";"0.0822";"11.6171";"48.36";0,4549;"11.5349"
"9608";9608;"10/13/2022 14:38:29";"0.0804";"11.6130";"48.54";0,4507;"11.5327"
"9609";9609;"10/13/2022 14:53:29";"0.0774";"11.6093";"48.54";0,4438;"11.5320"
"9610";9610;"10/13/2022 15:08:29";"0.0794";"11.6099";"48.54";0,4486;"11.5305"
"9611";9611;"10/13/2022 15:23:29";"0.0779";"11.6066";"48.36";0,4451;"11.5286"
"9612";9612;"10/13/2022 15:38:29";"0.0818";"11.6097";"48.36";0,4539;"11.5279"
"9613";9613;"10/13/2022 15:53:29";"0.0795";"11.6063";"48.18";0,4488;"11.5267"
"9614";9614;"10/13/2022 16:08:29";"0.0798";"11.6047";"48.00";0,4493;"11.5250"
"9615";9615;"10/13/2022 16:23:29";"0.0792";"11.6029";"48.00";0,448;"11.5237"
"9616";9616;"10/13/2022 16:38:29";"0.0785";"11.6005";"47.65";0,4464;"11.5219"
"9617";9617;"10/13/2022 16:53:29";"0.0801";"11.6020";"47.47";0,45;"11.5219"
"9618";9618;"10/13/2022 17:08:29";"0.0768";"11.5980";"47.29";0,4425;"11.5212"
"9619";9619;"10/13/2022 17:23:29";"0.0791";"11.5999";"46.93";0,4479;"11.5208"
"9620";9620;"10/13/2022 17:38:29";"0.0777";"11.5975";"46.57";0,4446;"11.5198"
"9621";9621;"10/13/2022 17:53:29";"0.0797";"11.5985";"46.03";0,4492;"11.5188"
"9622";9622;"10/13/2022 18:08:29";"0.0774";"11.5954";"45.67";0,4439;"11.5180"
"9623";9623;"10/13/2022 18:23:29";"0.0759";"11.5948";"45.31";0,4406;"11.5189"
"9624";9624;"10/13/2022 18:38:29";"0.0781";"11.5961";"44.94";0,4455;"11.5180"
"9625";9625;"10/13/2022 18:53:29";"0.0754";"11.5949";"44.58";0,4394;"11.5195"
"9626";9626;"10/13/2022 19:08:29";"0.0801";"11.5993";"44.22";0,4501;"11.5192"
"9627";9627;"10/13/2022 19:23:29";"0.0783";"11.5975";"43.85";0,4459;"11.5192"
"9628";9628;"10/13/2022 19:38:29";"0.0792";"11.5981";"43.48";0,4481;"11.5189"
"9629";9629;"10/13/2022 19:53:29";"0.0809";"11.5985";"43.30";0,4518;"11.5176"
"9630";9630;"10/13/2022 20:08:29";"0.0787";"11.5960";"42.93";0,4469;"11.5173"
"9631";9631;"10/13/2022 20:23:29";"0.0780";"11.5939";"42.75";0,4453;"11.5159"
"9632";9632;"10/13/2022 20:38:29";"0.0792";"11.5954";"42.57";0,4479;"11.5163"
"9633";9633;"10/13/2022 20:53:29";"0.0802";"11.5961";"42.20";0,4504;"11.5159"
"9634";9634;"10/13/2022 21:08:29";"0.0794";"11.5946";"42.01";0,4486;"11.5151"
"9635";9635;"10/13/2022 21:23:29";"0.0781";"11.5943";"41.83";0,4456;"11.5161"
"9636";9636;"10/13/2022 21:38:29";"0.0794";"11.5952";"41.64";0,4484;"11.5159"
"9637";9637;"10/13/2022 21:53:29";"0.0807";"11.5958";"41.64";0,4515;"11.5151"
"9638";9638;"10/13/2022 22:08:29";"0.0814";"11.5955";"41.46";0,4531;"11.5141"
"9639";9639;"10/13/2022 22:23:29";"0.0787";"11.5928";"41.27";0,4468;"11.5141"
"9640";9640;"10/13/2022 22:38:29";"0.0810";"11.5950";"41.09";0,4521;"11.5140"
"9641";9641;"10/13/2022 22:53:29";"0.0799";"11.5928";"40.90";0,4495;"11.5130"
"9642";9642;"10/13/2022 23:08:29";"0.0811";"11.5931";"40.71";0,4523;"11.5121"
"9643";9643;"10/13/2022 23:23:29";"0.0820";"11.5922";"40.53";0,4545;"11.5102"
"9644";9644;"10/13/2022 23:38:29";"0.0805";"11.5879";"40.53";0,4509;"11.5074"
"9645";9645;"10/13/2022 23:53:29";"0.0809";"11.5876";"40.34";0,4519;"11.5067"
"9646";9646;"10/14/2022 00:08:29";"0.0806";"11.5855";"40.15";0,4513;"11.5048"
"9647";9647;"10/14/2022 00:23:29";"0.0813";"11.5842";"40.15";0,4528;"11.5029"
"9648";9648;"10/14/2022 00:38:29";"0.0800";"11.5827";"39.97";0,4499;"11.5027"
"9649";9649;"10/14/2022 00:53:29";"0.0818";"11.5830";"39.78";0,454;"11.5012"
"9650";9650;"10/14/2022 01:08:29";"0.0813";"11.5824";"39.78";0,4529;"11.5011"
"9651";9651;"10/14/2022 01:23:29";"0.0836";"11.5840";"39.59";0,4581;"11.5003"
"9652";9652;"10/14/2022 01:38:29";"0.0827";"11.5833";"39.59";0,4561;"11.5006"
"9653";9653;"10/14/2022 01:53:29";"0.0822";"11.5818";"39.40";0,4549;"11.4996"
"9654";9654;"10/14/2022 02:08:29";"0.0815";"11.5791";"39.21";0,4532;"11.4976"
"9655";9655;"10/14/2022 02:23:29";"0.0831";"11.5791";"39.21";0,4568;"11.4960"
"9656";9656;"10/14/2022 02:38:29";"0.0846";"11.5800";"39.02";0,4603;"11.4954"
"9657";9657;"10/14/2022 02:53:29";"0.0826";"11.5781";"39.02";0,4558;"11.4955"
"9658";9658;"10/14/2022 03:08:29";"0.0822";"11.5760";"38.84";0,4548;"11.4938"
"9659";9659;"10/14/2022 03:23:29";"0.0841";"11.5760";"38.84";0,4591;"11.4919"
"9660";9660;"10/14/2022 03:38:29";"0.0819";"11.5732";"38.65";0,4541;"11.4913"
"9661";9661;"10/14/2022 03:53:29";"0.0839";"11.5757";"38.65";0,4588;"11.4918"
"9662";9662;"10/14/2022 04:08:29";"0.0804";"11.5717";"38.46";0,4506;"11.4913"
"9663";9663;"10/14/2022 04:23:29";"0.0825";"11.5729";"38.46";0,4554;"11.4905"
"9664";9664;"10/14/2022 04:38:29";"0.0814";"11.5714";"38.27";0,4529;"11.4900"
"9665";9665;"10/14/2022 04:53:29";"0.0819";"11.5714";"38.27";0,4543;"11.4895"
"9666";9666;"10/14/2022 05:08:29";"0.0829";"11.5702";"38.27";0,4564;"11.4873"
"9667";9667;"10/14/2022 05:23:29";"0.0820";"11.5674";"38.08";0,4544;"11.4854"
"9668";9668;"10/14/2022 05:38:29";"0.0841";"11.5705";"38.08";0,4591;"11.4864"
"9669";9669;"10/14/2022 05:53:29";"0.0835";"11.5699";"38.08";0,4577;"11.4864"
"9670";9670;"10/14/2022 06:08:29";"0.0827";"11.5683";"37.89";0,4559;"11.4857"
"9671";9671;"10/14/2022 06:23:29";"0.0825";"11.5677";"37.89";0,4555;"11.4852"
"9672";9672;"10/14/2022 06:38:29";"0.0848";"11.5708";"37.89";0,4609;"11.4860"
"9673";9673;"10/14/2022 06:53:29";"0.0844";"11.5699";"37.70";0,4598;"11.4855"
"9674";9674;"10/14/2022 07:08:29";"0.0829";"11.5674";"37.70";0,4565;"11.4845"
"9675";9675;"10/14/2022 07:23:29";"0.0832";"11.5680";"37.70";0,4572;"11.4848"
"9676";9676;"10/14/2022 07:38:29";"0.0825";"11.5687";"37.70";0,4556;"11.4861"
"9677";9677;"10/14/2022 07:53:29";"0.0819";"11.5693";"37.70";0,4541;"11.4874"
"9678";9678;"10/14/2022 08:08:29";"0.0821";"11.5693";"37.70";0,4547;"11.4871"
"9679";9679;"10/14/2022 08:23:29";"0.0827";"11.5702";"37.51";0,4559;"11.4876"
"9680";9680;"10/14/2022 08:38:29";"0.0817";"11.5687";"37.70";0,4537;"11.4870"
"9681";9681;"10/14/2022 08:53:29";"0.0829";"11.5699";"37.70";0,4565;"11.4870"
"9682";9682;"10/14/2022 09:08:29";"0.0835";"11.5699";"37.70";0,4578;"11.4864"
"9683";9683;"10/14/2022 09:23:29";"0.0851";"11.5702";"37.89";0,4615;"11.4851"
"9684";9684;"10/14/2022 09:38:29";"0.0820";"11.5671";"38.27";0,4543;"11.4851"
"9685";9685;"10/14/2022 09:53:29";"0.0807";"11.5664";"38.65";0,4515;"11.4857"
"9686";9686;"10/14/2022 10:08:29";"0.0779";"11.5642";"39.21";0,4451;"11.4863"
"9687";9687;"10/14/2022 10:23:29";"0.0776";"11.5642";"39.59";0,4444;"11.4866"
"9688";9688;"10/14/2022 10:38:29";"0.0789";"11.5644";"40.15";0,4473;"11.4855"
"9689";9689;"10/14/2022 10:53:29";"0.0784";"11.5637";"40.90";0,4461;"11.4854"
"9690";9690;"10/14/2022 11:08:29";"0.0767";"11.5621";"41.46";0,4424;"11.4854"
"9691";9691;"10/14/2022 11:23:29";"0.0780";"11.5618";"42.01";0,4452;"11.4838"
"9692";9692;"10/14/2022 11:38:29";"0.0802";"11.5639";"42.57";0,4504;"11.4837"
"9693";9693;"10/14/2022 11:53:29";"0.0788";"11.5613";"43.30";0,4472;"11.4825"
"9694";9694;"10/14/2022 12:08:29";"0.0779";"11.5588";"44.03";0,445;"11.4809"
"9695";9695;"10/14/2022 12:23:29";"0.0802";"11.5603";"44.58";0,4504;"11.4800"
"9696";9696;"10/14/2022 12:38:29";"0.0800";"11.5583";"45.31";0,4499;"11.4783"
"9697";9697;"10/14/2022 12:53:29";"0.0791";"11.5570";"46.03";0,4479;"11.4779"
"9698";9698;"10/14/2022 13:08:29";"0.0790";"11.5544";"46.75";0,4477;"11.4754"
"9699";9699;"10/14/2022 13:23:29";"0.0798";"11.5528";"47.29";0,4493;"11.4731"
"9700";9700;"10/14/2022 13:38:29";"0.0810";"11.5519";"47.47";0,4521;"11.4709"
"9701";9701;"10/14/2022 13:53:29";"0.0807";"11.5500";"47.82";0,4514;"11.4693"
"9702";9702;"10/14/2022 14:08:29";"0.0807";"11.5487";"47.82";0,4515;"11.4680"
"9703";9703;"10/14/2022 14:23:29";"0.0791";"11.5453";"48.00";0,4477;"11.4662"
"9704";9704;"10/14/2022 14:38:29";"0.0797";"11.5444";"48.18";0,4491;"11.4647"
"9705";9705;"10/14/2022 14:53:29";"0.0820";"11.5444";"48.18";0,4544;"11.4623"
"9706";9706;"10/14/2022 15:08:29";"0.0815";"11.5431";"48.18";0,4533;"11.4616"
"9707";9707;"10/14/2022 15:23:29";"0.0811";"11.5434";"48.00";0,4524;"11.4623"
"9708";9708;"10/14/2022 15:38:29";"0.0789";"11.5410";"48.00";0,4474;"11.4620"
"9709";9709;"10/14/2022 15:53:29";"0.0795";"11.5413";"47.82";0,4488;"11.4618"
"9710";9710;"10/14/2022 16:08:29";"0.0784";"11.5385";"47.65";0,4461;"11.4602"
"9711";9711;"10/14/2022 16:23:29";"0.0790";"11.5395";"47.47";0,4476;"11.4604"
"9712";9712;"10/14/2022 16:38:29";"0.0791";"11.5380";"47.29";0,4478;"11.4589"
"9713";9713;"10/14/2022 16:53:29";"0.0780";"11.5355";"46.93";0,4452;"11.4575"
"9714";9714;"10/14/2022 17:08:29";"0.0810";"11.5390";"46.75";0,4521;"11.4580"
"9715";9715;"10/14/2022 17:23:29";"0.0797";"11.5371";"46.39";0,4492;"11.4574"
"9716";9716;"10/14/2022 17:38:29";"0.0779";"11.5353";"46.03";0,4451;"11.4574"
"9717";9717;"10/14/2022 17:53:29";"0.0798";"11.5369";"45.49";0,4495;"11.4571"
"9718";9718;"10/14/2022 18:08:29";"0.0787";"11.5345";"45.12";0,4469;"11.4558"
"9719";9719;"10/14/2022 18:23:29";"0.0809";"11.5364";"44.76";0,4519;"11.4555"
"9720";9720;"10/14/2022 18:38:29";"0.0812";"11.5365";"44.40";0,4526;"11.4552"
"9721";9721;"10/14/2022 18:53:29";"0.0831";"11.5377";"44.03";0,4569;"11.4546"
"9722";9722;"10/14/2022 19:08:29";"0.0802";"11.5353";"43.67";0,4503;"11.4551"
"9723";9723;"10/14/2022 19:23:29";"0.0783";"11.5347";"43.30";0,446;"11.4564"
"9724";9724;"10/14/2022 19:38:29";"0.0805";"11.5360";"42.93";0,4509;"11.4555"
"9725";9725;"10/14/2022 19:53:29";"0.0796";"11.5351";"42.75";0,4489;"11.4555"
"9726";9726;"10/14/2022 20:08:29";"0.0811";"11.5364";"42.38";0,4524;"11.4552"
"9727";9727;"10/14/2022 20:23:29";"0.0802";"11.5355";"42.20";0,4504;"11.4552"
"9728";9728;"10/14/2022 20:38:29";"0.0819";"11.5380";"41.83";0,4541;"11.4561"
"9729";9729;"10/14/2022 20:53:29";"0.0814";"11.5377";"41.64";0,4531;"11.4562"
"9730";9730;"10/14/2022 21:08:29";"0.0799";"11.5362";"41.46";0,4496;"11.4562"
"9731";9731;"10/14/2022 21:23:29";"0.0829";"11.5402";"41.27";0,4566;"11.4573"
"9732";9732;"10/14/2022 21:38:29";"0.0815";"11.5405";"41.09";0,4533;"11.4590"
"9733";9733;"10/14/2022 21:53:29";"0.0821";"11.5411";"41.09";0,4547;"11.4590"
"9734";9734;"10/14/2022 22:08:29";"0.0825";"11.5415";"40.90";0,4555;"11.4590"
"9735";9735;"10/14/2022 22:23:29";"0.0813";"11.5412";"40.71";0,4528;"11.4599"
"9736";9736;"10/14/2022 22:38:29";"0.0844";"11.5440";"40.53";0,4599;"11.4596"
"9737";9737;"10/14/2022 22:53:29";"0.0831";"11.5421";"40.53";0,457;"11.4590"
"9738";9738;"10/14/2022 23:08:29";"0.0827";"11.5418";"40.34";0,456;"11.4591"
"9739";9739;"10/14/2022 23:23:29";"0.0810";"11.5397";"40.15";0,4521;"11.4587"
"9740";9740;"10/14/2022 23:38:29";"0.0825";"11.5403";"40.15";0,4555;"11.4578"
"9741";9741;"10/14/2022 23:53:29";"0.0823";"11.5394";"39.97";0,4551;"11.4571"
"9742";9742;"10/15/2022 00:08:29";"0.0834";"11.5403";"39.78";0,4575;"11.4570"
"9743";9743;"10/15/2022 00:23:29";"0.0838";"11.5403";"39.78";0,4585;"11.4565"
"9744";9744;"10/15/2022 00:38:29";"0.0832";"11.5401";"39.59";0,4572;"11.4568"
"9745";9745;"10/15/2022 00:53:29";"0.0818";"11.5382";"39.59";0,454;"11.4564"
"9746";9746;"10/15/2022 01:08:29";"0.0829";"11.5398";"39.40";0,4565;"11.4568"
"9747";9747;"10/15/2022 01:23:29";"0.0839";"11.5410";"39.40";0,4587;"11.4571"
"9748";9748;"10/15/2022 01:38:29";"0.0826";"11.5395";"39.21";0,4559;"11.4568"
"9749";9749;"10/15/2022 01:53:29";"0.0846";"11.5407";"39.21";0,4604;"11.4561"
"9750";9750;"10/15/2022 02:08:29";"0.0846";"11.5404";"39.02";0,4604;"11.4558"
"9751";9751;"10/15/2022 02:23:29";"0.0833";"11.5386";"39.02";0,4574;"11.4552"
"9752";9752;"10/15/2022 02:38:29";"0.0831";"11.5379";"39.02";0,457;"11.4548"
"9753";9753;"10/15/2022 02:53:29";"0.0843";"11.5383";"38.84";0,4598;"11.4539"
"9754";9754;"10/15/2022 03:08:29";"0.0847";"11.5389";"38.84";0,4605;"11.4542"
"9755";9755;"10/15/2022 03:23:29";"0.0831";"11.5374";"38.65";0,457;"11.4542"
"9756";9756;"10/15/2022 03:38:29";"0.0832";"11.5361";"38.65";0,4572;"11.4529"
"9757";9757;"10/15/2022 03:53:29";"0.0841";"11.5358";"38.46";0,4592;"11.4517"
"9758";9758;"10/15/2022 04:08:29";"0.0833";"11.5352";"38.46";0,4574;"11.4519"
"9759";9759;"10/15/2022 04:23:29";"0.0845";"11.5362";"38.27";0,4602;"11.4516"
"9760";9760;"10/15/2022 04:38:29";"0.0834";"11.5355";"38.27";0,4575;"11.4522"
